0 qid:3847 1:0.18181818181818182 2:0.18181818181818182 3:0.004132231404958678 4:1 5:0.022727272727272728 6:0 7:0 8:0 9:0.0 10:8.29413296996 11:0.5 #iv_btkVUhZY
0 qid:1745 1:0.03508771929824561 2:0.03508771929824561 3:9.470369581172905e-06 4:1 5:0.00026990553306342784 6:0 7:0 8:0 9:0.0 10:7.6009857894 11:0.2 #uSzn5iShCZI
0 qid:157 1:0.03508771929824561 2:0.03508771929824561 3:1.448409465355856e-06 4:1 5:4.1279669762641895e-05 6:0 7:0 8:0 9:0.0 10:6.13464872061 11:0.04 #uSzn5iShCZI
0 qid:3482 1:0.03508771929824561 2:0.03508771929824561 3:8.793914611089125e-06 4:1 5:0.0002506265664160401 6:0 7:0 8:0 9:0.0 10:7.6009857894 11:0.2 #uSzn5iShCZI
0 qid:7005 1:0.03508771929824561 2:0.03508771929824561 3:1.3990318699459973e-05 4:1 5:0.00039872408293460925 6:0 7:0 8:0 9:0.0 10:7.7833073462 11:0.25 #uSzn5iShCZI
0 qid:2632 1:0.1111111111111111 2:0.1111111111111111 3:0.0003429355281207132 4:1 5:0.0030864197530864196 6:0 7:0 8:0 9:0.0 10:7.44683510958 11:0.16666666666666666 #lSGtS6qLLkk
0 qid:1705 1:0.1111111111111111 2:0.1111111111111111 3:0.00025720164609053495 4:1 5:0.0023148148148148147 6:0 7:0 8:0 9:0.0 10:6.82779590117 11:0.08333333333333333 #lSGtS6qLLkk
0 qid:2244 1:0.1111111111111111 2:0.1111111111111111 3:4.286694101508916e-05 4:1 5:0.00038580246913580245 6:0 7:0 8:0 9:0.0 10:5.78182734599 11:0.027777777777777776 #lSGtS6qLLkk
0 qid:2597 1:0.11538461538461539 2:0.11538461538461539 3:8.534365043240783e-05 4:1 5:0.0007396449704142013 6:0 7:0 8:0 9:0.0 10:6.09690839263 11:0.038461538461538464 #sarZIbsc21g
0 qid:1708 1:0.11538461538461539 2:0.11538461538461539 3:0.00014792899408284024 4:1 5:0.001282051282051282 6:0 7:0 8:0 9:0.0 10:6.99484998583 11:0.1 #sarZIbsc21g
0 qid:6912 1:0.07692307692307693 2:0.07692307692307693 3:1.4088475626937168e-05 4:1 5:0.00018315018315018315 6:0 7:0 8:0 9:0.0 10:6.30170280527 11:0.047619047619047616 #sarZIbsc21g
0 qid:802 1:0.07692307692307693 2:0.07692307692307693 3:1.1740396355780973e-05 4:1 5:0.00015262515262515263 6:0 7:0 8:0 9:0.0 10:6.02544942864 11:0.03571428571428571 #sarZIbsc21g
0 qid:5446 1:0.07692307692307693 2:0.07692307692307693 3:2.4654832347140042e-05 4:1 5:0.0003205128205128205 6:0 7:0 8:0 9:0.0 10:6.34822282091 11:0.05 #sarZIbsc21g
0 qid:4008 1:0.07692307692307693 2:0.07692307692307693 3:1.1740396355780973e-05 4:1 5:0.00015262515262515263 6:0 7:0 8:0 9:0.0 10:5.78182734599 11:0.027777777777777776 #sarZIbsc21g
0 qid:1772 1:0.07692307692307693 2:0.07692307692307693 3:8.965393580778198e-06 4:1 5:0.00011655011655011655 6:0 7:0 8:0 9:0.0 10:5.95875805415 11:0.03333333333333333 #sarZIbsc21g
0 qid:24750 1:0.07692307692307693 2:0.07692307692307693 3:0.00014792899408284027 4:1 5:0.0019230769230769232 6:0 7:0 8:0 9:0.0 10:7.7833073462 11:0.25 #sarZIbsc21g
0 qid:7984 1:0.07692307692307693 2:0.07692307692307693 3:0.0002465483234714004 4:1 5:0.003205128205128205 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #sarZIbsc21g
0 qid:1402 1:0.07692307692307693 2:0.07692307692307693 3:3.081854043392505e-05 4:1 5:0.00040064102564102563 6:0 7:0 8:0 9:0.0 10:6.82779590117 11:0.08333333333333333 #sarZIbsc21g
0 qid:845 1:0.5384615384615384 2:0.5384615384615384 3:0.00076703922857769 4:1 5:0.0014245014245014246 6:0 7:0 8:0 9:0.0 10:6.06054074846 11:0.037037037037037035 #K-Ysz3PkzkA
0 qid:3241 1:0.44 2:0.44 3:0.0008 4:1 5:0.0018181818181818182 6:0 7:0 8:0 9:0.0 10:6.90783860884 11:0.09090909090909091 #UuRhcLisNmU
0 qid:332 1:0.2 2:0.2 3:0.000126984126984127 4:1 5:0.0006349206349206349 6:0 7:0 8:0 9:0.0 10:6.30170280527 11:0.047619047619047616 #UuRhcLisNmU
1 qid:1403 1:1.9545454545454546 2:2.9545454545454546 3:0.0001847674331440565 4:2 5:0.00018681715110286537 6:0 7:0 8:0 9:0.0 10:4.95009400214 11:0.011904761904761904 #y1HsOXmyuwQ
1 qid:317 1:1.9545454545454546 2:2.9545454545454546 3:0.0001396921707623664 4:2 5:0.00014156026814254663 6:0 7:0 8:0 9:0.0 10:5.01071862396 11:0.012658227848101266 #y1HsOXmyuwQ
0 qid:7136 1:0.15384615384615385 2:0.15384615384615385 3:0.00020110608345902463 4:1 5:0.00130718954248366 6:0 7:0 8:0 9:0.0 10:6.50237350074 11:0.058823529411764705 #MFm6lgmqW7I
0 qid:8457 1:0.15384615384615385 2:0.15384615384615385 3:0.001282051282051282 4:1 5:0.008333333333333333 6:0 7:0 8:0 9:0.0 10:7.7833073462 11:0.25 #MFm6lgmqW7I
0 qid:1773 1:0.15384615384615385 2:0.15384615384615385 3:8.841732979664016e-05 4:1 5:0.0005747126436781609 6:0 7:0 8:0 9:0.0 10:5.99154787697 11:0.034482758620689655 #MFm6lgmqW7I
0 qid:1760 1:0.20833333333333334 2:0.20833333333333334 3:7.000448028673835e-05 4:1 5:0.00033602150537634406 6:0 7:0 8:0 9:0.0 10:5.24961053224 11:0.016129032258064516 #GNI8Q9qimqw
0 qid:1501 1:0.08333333333333333 2:0.08333333333333333 3:5.511463844797178e-05 4:1 5:0.0006613756613756613 6:0 7:0 8:0 9:0.0 10:6.30170280527 11:0.047619047619047616 #GNI8Q9qimqw
0 qid:8178 1:0.13333333333333333 2:0.13333333333333333 3:0.0014814814814814812 4:1 5:0.01111111111111111 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #KFXgeybExWw
0 qid:1139 1:0.13333333333333333 2:0.13333333333333333 3:4.4223327805417346e-05 4:1 5:0.0003316749585406301 6:0 7:0 8:0 9:0.0 10:5.17323755346 11:0.014925373134328358 #KFXgeybExWw
0 qid:2173 1:0.9375 2:0.9375 3:0.0011268028846153847 4:1 5:0.001201923076923077 6:0 7:0 8:0 9:0.0 10:6.09690839263 11:0.038461538461538464 #bsDFZtCYgUg
1 qid:3109 1:0.47619047619047616 2:0.47619047619047616 3:0.00024647540175490486 4:1 5:0.0005175983436853001 6:0 7:0 8:0 9:0.0 10:6.21469142828 11:0.043478260869565216 #KQBjxLXp_g4
0 qid:6106 1:0.4 2:0.4 3:0.0011111111111111111 4:1 5:0.0027777777777777775 6:0 7:0 8:0 9:0.0 10:6.82779590117 11:0.08333333333333333 #KQBjxLXp_g4
0 qid:2588 1:0.2 2:0.2 3:0.0001724137931034483 4:1 5:0.0008620689655172414 6:0 7:0 8:0 9:0.0 10:5.99154787697 11:0.034482758620689655 #KQBjxLXp_g4
0 qid:4469 1:0.11904761904761904 2:0.11904761904761904 3:1.9548049104699348e-05 4:1 5:0.00016420361247947455 6:0 7:0 8:0 9:0.0 10:5.99154787697 11:0.034482758620689655 #KQBjxLXp_g4
0 qid:1549 1:0.07142857142857142 2:0.07142857142857142 3:4.9727493336515885e-06 4:1 5:6.961849067112225e-05 6:0 7:0 8:0 9:0.0 10:5.33230224809 11:0.017543859649122806 #KQBjxLXp_g4
0 qid:772 1:0.047619047619047616 2:0.047619047619047616 3:6.2295980663327594e-06 4:1 5:0.00013082155939298794 6:0 7:0 8:0 9:0.0 10:6.68469505753 11:0.07142857142857142 #KQBjxLXp_g4
0 qid:6917 1:0.047619047619047616 2:0.047619047619047616 3:2.738615575054498e-06 4:1 5:5.751092707614446e-05 6:0 7:0 8:0 9:0.0 10:6.21469142828 11:0.043478260869565216 #KQBjxLXp_g4
0 qid:64774 1:0.047619047619047616 2:0.047619047619047616 3:3.149407911312673e-05 4:1 5:0.0006613756613756613 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #KQBjxLXp_g4
0 qid:1548 1:0.047619047619047616 2:0.047619047619047616 3:8.336668000533544e-06 4:1 5:0.00017507002801120446 6:0 7:0 8:0 9:0.0 10:7.1955206813 11:0.125 #KQBjxLXp_g4
0 qid:4242 1:0.047619047619047616 2:0.047619047619047616 3:1.1934598400763813e-06 4:1 5:2.5062656641604008e-05 6:0 7:0 8:0 9:0.0 10:5.46091962591 11:0.02 #KQBjxLXp_g4
0 qid:1308 1:0.047619047619047616 2:0.047619047619047616 3:6.298815822625346e-06 4:1 5:0.00013227513227513228 6:0 7:0 8:0 9:0.0 10:7.09016016564 11:0.1111111111111111 #KQBjxLXp_g4
0 qid:1312 1:0.047619047619047616 2:0.047619047619047616 3:3.3743656192635777e-06 4:1 5:7.086167800453514e-05 6:0 7:0 8:0 9:0.0 10:6.30170280527 11:0.047619047619047616 #KQBjxLXp_g4
0 qid:946 1:0.047619047619047616 2:0.047619047619047616 3:3.220985363842506e-06 4:1 5:6.764069264069264e-05 6:0 7:0 8:0 9:0.0 10:6.55953191458 11:0.0625 #KQBjxLXp_g4
0 qid:1592 1:0.047619047619047616 2:0.047619047619047616 3:1.4724504520422886e-05 4:1 5:0.0003092145949288806 6:0 7:0 8:0 9:0.0 10:6.90783860884 11:0.09090909090909091 #KQBjxLXp_g4
0 qid:11098 1:0.047619047619047616 2:0.047619047619047616 3:2.3620559334845046e-05 4:1 5:0.000496031746031746 6:0 7:0 8:0 9:0.0 10:7.44683510958 11:0.16666666666666666 #KQBjxLXp_g4
0 qid:1372 1:0.047619047619047616 2:0.047619047619047616 3:2.7788893335111814e-06 4:1 5:5.8356676003734816e-05 6:0 7:0 8:0 9:0.0 10:6.50237350074 11:0.058823529411764705 #KQBjxLXp_g4
0 qid:996 1:0.047619047619047616 2:0.047619047619047616 3:7.558578987150416e-06 4:1 5:0.00015873015873015873 6:0 7:0 8:0 9:0.0 10:6.99484998583 11:0.1 #KQBjxLXp_g4
0 qid:21610 1:0.047619047619047616 2:0.047619047619047616 3:2.464754017549048e-05 4:1 5:0.0005175983436853001 6:0 7:0 8:0 9:0.0 10:8.29413296996 11:0.5 #KQBjxLXp_g4
0 qid:199406 1:0.047619047619047616 2:0.047619047619047616 3:5.6689342403628114e-05 4:1 5:0.0011904761904761906 6:0 7:0 8:0 9:0.0 10:8.29413296996 11:0.5 #KQBjxLXp_g4
0 qid:2799 1:0.047619047619047616 2:0.047619047619047616 3:2.8415710478009075e-06 4:1 5:5.967299200381906e-05 6:0 7:0 8:0 9:0.0 10:6.39701298508 11:0.05263157894736842 #KQBjxLXp_g4
0 qid:36216 1:0.047619047619047616 2:0.047619047619047616 3:2.0246193715581467e-05 4:1 5:0.0004251700680272108 6:0 7:0 8:0 9:0.0 10:7.7833073462 11:0.25 #KQBjxLXp_g4
0 qid:6266 1:0.047619047619047616 2:0.047619047619047616 3:1.511715797430083e-05 4:1 5:0.00031746031746031746 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #KQBjxLXp_g4
0 qid:2301 1:0.047619047619047616 2:0.047619047619047616 3:8.398421096833794e-06 4:1 5:0.00017636684303350966 6:0 7:0 8:0 9:0.0 10:6.62015653639 11:0.06666666666666667 #KQBjxLXp_g4
0 qid:11902 1:0.047619047619047616 2:0.047619047619047616 3:5.15357658214801e-05 4:1 5:0.0010822510822510823 6:0 7:0 8:0 9:0.0 10:8.29413296996 11:0.5 #KQBjxLXp_g4
0 qid:3095 1:0.12121212121212122 2:0.12121212121212122 3:5.1015202530354045e-05 4:1 5:0.00042087542087542086 6:0 7:0 8:0 9:0.0 10:6.44830627947 11:0.05555555555555555 #gS_LudpnLsU
0 qid:3091 1:0.10606060606060606 2:0.10606060606060606 3:1.0931829113647295e-05 4:1 5:0.0001030715316429602 6:0 7:0 8:0 9:0.0 10:5.4807222532 11:0.02040816326530612 #gS_LudpnLsU
0 qid:47499 1:0.06060606060606061 2:0.06060606060606061 3:4.5913682277318646e-05 4:1 5:0.0007575757575757577 6:0 7:0 8:0 9:0.0 10:7.6009857894 11:0.2 #gS_LudpnLsU
0 qid:689 1:0.045454545454545456 2:0.045454545454545456 3:2.2216297876121924e-06 4:1 5:4.887585532746823e-05 6:0 7:0 8:0 9:0.0 10:5.24961053224 11:0.016129032258064516 #gS_LudpnLsU
0 qid:9849 1:0.045454545454545456 2:0.045454545454545456 3:3.279548734094189e-05 4:1 5:0.0007215007215007214 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #gS_LudpnLsU
0 qid:857 1:0.045454545454545456 2:0.045454545454545456 3:7.1740128558310376e-06 4:1 5:0.00015782828282828281 6:0 7:0 8:0 9:0.0 10:6.55953191458 11:0.0625 #gS_LudpnLsU
0 qid:14694 1:0.030303030303030304 2:0.030303030303030304 3:2.4165095935430866e-06 4:1 5:7.974481658692186e-05 6:0 7:0 8:0 9:0.0 10:6.39701298508 11:0.05263157894736842 #gS_LudpnLsU
0 qid:126 1:0.030303030303030304 2:0.030303030303030304 3:4.5867814462855797e-07 4:1 5:1.5136378772742411e-05 6:0 7:0 8:0 9:0.0 10:5.03603643194 11:0.012987012987012988 #gS_LudpnLsU
0 qid:3900 1:0.030303030303030304 2:0.030303030303030304 3:3.020636991928858e-06 4:1 5:9.968102073365231e-05 6:0 7:0 8:0 9:0.0 10:6.39701298508 11:0.05263157894736842 #gS_LudpnLsU
0 qid:26397 1:0.030303030303030304 2:0.030303030303030304 3:1.2753800632588511e-05 4:1 5:0.0004208754208754208 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #gS_LudpnLsU
0 qid:1438 1:0.030303030303030304 2:0.030303030303030304 3:1.545915228192547e-06 4:1 5:5.1015202530354045e-05 6:0 7:0 8:0 9:0.0 10:5.86638473402 11:0.030303030303030304 #gS_LudpnLsU
0 qid:1215 1:0.030303030303030304 2:0.030303030303030304 3:1.3913237053732923e-06 4:1 5:4.591368227731864e-05 6:0 7:0 8:0 9:0.0 10:5.95875805415 11:0.03333333333333333 #gS_LudpnLsU
0 qid:1681 1:0.2222222222222222 2:0.2222222222222222 3:0.00028710881424059715 4:1 5:0.0012919896640826872 6:0 7:0 8:0 9:0.0 10:5.60855562471 11:0.023255813953488372 #VAlBD0qx5uA
0 qid:2222 1:0.2222222222222222 2:0.2222222222222222 3:0.0020576131687242796 4:1 5:0.009259259259259259 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #VAlBD0qx5uA
0 qid:8214 1:0.2222222222222222 2:0.2222222222222222 3:0.0020576131687242796 4:1 5:0.009259259259259259 6:0 7:0 8:0 9:0.0 10:7.7833073462 11:0.25 #VAlBD0qx5uA
1 qid:991 1:1.0 2:1.0 3:0.003333333333333333 4:1 5:0.003333333333333333 6:1 7:1.3388401785714283 8:1 9:1.3388401785714283 10:5.46091962591 11:0.02 #wMVxi7LXy14
0 qid:4181 1:0.28368794326241137 2:0.28368794326241137 3:1.6491567449274003e-05 4:1 5:5.8132775258690854e-05 6:0 7:0 8:0 9:0.0 10:5.26561087359 11:0.01639344262295082 #uPJhIgVxmyU
0 qid:959 1:0.2695035460992908 2:0.2695035460992908 3:1.1177617937841265e-05 4:1 5:4.1474845506200484e-05 6:0 7:0 8:0 9:0.0 10:5.33230224809 11:0.017543859649122806 #uPJhIgVxmyU
0 qid:2720 1:0.20567375886524822 2:0.20567375886524822 3:8.894385005416374e-06 4:1 5:4.324511330219685e-05 6:0 7:0 8:0 9:0.0 10:5.65507564035 11:0.024390243902439025 #uPJhIgVxmyU
0 qid:8225 1:0.11347517730496454 2:0.11347517730496454 3:1.352585700041296e-06 4:1 5:1.1919661481613922e-05 6:0 7:0 8:0 9:0.0 10:4.60525351585 11:0.008403361344537815 #uPJhIgVxmyU
0 qid:421 1:0.05673758865248227 2:0.05673758865248227 3:4.421914788596545e-06 4:1 5:7.793624814901411e-05 6:0 7:0 8:0 9:0.0 10:6.75368792902 11:0.07692307692307693 #uPJhIgVxmyU
0 qid:874 1:0.05673758865248227 2:0.05673758865248227 3:1.0645350416991682e-06 4:1 5:1.876243010994784e-05 6:0 7:0 8:0 9:0.0 10:5.23386217527 11:0.015873015873015872 #uPJhIgVxmyU
1 qid:7462 1:0.04964539007092199 2:0.04964539007092199 3:2.3164142436973674e-06 4:1 5:4.6659201194475544e-05 6:1 7:1.1561628282901595 8:1 9:1.1561628282901595 10:6.39701298508 11:0.05263157894736842 #uPJhIgVxmyU
0 qid:13520 1:0.04964539007092199 2:0.04964539007092199 3:4.346851420271603e-06 4:1 5:8.755800717975658e-05 6:0 7:0 8:0 9:0.0 10:7.09016016564 11:0.1111111111111111 #uPJhIgVxmyU
0 qid:873 1:0.0425531914893617 2:0.0425531914893617 3:5.917562437680671e-07 4:1 5:1.3906271728549575e-05 6:0 7:0 8:0 9:0.0 10:5.44150154005 11:0.0196078431372549 #uPJhIgVxmyU
0 qid:2442 1:0.03546099290780142 2:0.03546099290780142 3:1.4881444000084527e-06 4:1 5:4.1965672080238374e-05 6:0 7:0 8:0 9:0.0 10:6.75368792902 11:0.07692307692307693 #uPJhIgVxmyU
0 qid:1850 1:0.03546099290780142 2:0.03546099290780142 3:7.621103139437227e-07 4:1 5:2.149151085321298e-05 6:0 7:0 8:0 9:0.0 10:5.95875805415 11:0.03333333333333333 #uPJhIgVxmyU
0 qid:8260 1:0.03546099290780142 2:0.03546099290780142 3:1.2328255078501396e-06 4:1 5:3.476567932137394e-05 6:0 7:0 8:0 9:0.0 10:6.50237350074 11:0.058823529411764705 #uPJhIgVxmyU
0 qid:23617 1:0.028368794326241134 2:0.028368794326241134 3:3.3532853813523796e-06 4:1 5:0.00011820330969267139 6:0 7:0 8:0 9:0.0 10:7.7833073462 11:0.25 #uPJhIgVxmyU
0 qid:852 1:0.028368794326241134 2:0.028368794326241134 3:3.3421448983578536e-07 4:1 5:1.1781060766711434e-05 6:0 7:0 8:0 9:0.0 10:5.60855562471 11:0.023255813953488372 #uPJhIgVxmyU
0 qid:1157 1:0.02127659574468085 2:0.02127659574468085 3:1.1625411568633058e-07 4:1 5:5.463943437257537e-06 6:0 7:0 8:0 9:0.0 10:5.29840069641 11:0.01694915254237288 #uPJhIgVxmyU
0 qid:12936 1:0.02127659574468085 2:0.02127659574468085 3:5.98800960955782e-07 4:1 5:2.814364516492176e-05 6:0 7:0 8:0 9:0.0 10:6.82779590117 11:0.08333333333333333 #uPJhIgVxmyU
0 qid:5396 1:0.02127659574468085 2:0.02127659574468085 3:1.3236652821127814e-06 4:1 5:6.221226825930073e-05 6:0 7:0 8:0 9:0.0 10:7.44683510958 11:0.16666666666666666 #uPJhIgVxmyU
0 qid:25018 1:0.02127659574468085 2:0.02127659574468085 3:2.514964036014285e-06 4:1 5:0.0001182033096926714 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #uPJhIgVxmyU
0 qid:1854 1:0.02127659574468085 2:0.02127659574468085 3:4.4910072071683655e-07 4:1 5:2.110773387369132e-05 6:0 7:0 8:0 9:0.0 10:6.30170280527 11:0.047619047619047616 #uPJhIgVxmyU
0 qid:4292 1:0.02127659574468085 2:0.02127659574468085 3:6.827956658862312e-07 4:1 5:3.209139629665287e-05 6:0 7:0 8:0 9:0.0 10:6.75368792902 11:0.07692307692307693 #uPJhIgVxmyU
0 qid:1509 1:0.02127659574468085 2:0.02127659574468085 3:9.014208014388119e-08 4:1 5:4.236677766762416e-06 6:0 7:0 8:0 9:0.0 10:4.84945047636 11:0.010752688172043012 #uPJhIgVxmyU
0 qid:4622 1:0.014184397163120567 2:0.014184397163120567 3:1.1724774060672655e-07 4:1 5:8.265965712774223e-06 6:0 7:0 8:0 9:0.0 10:6.2572510427 11:0.045454545454545456 #uPJhIgVxmyU
0 qid:13598 1:0.014184397163120567 2:0.014184397163120567 3:1.9345877200109886e-06 4:1 5:0.0001363884342607747 6:0 7:0 8:0 9:0.0 10:8.29413296996 11:0.5 #uPJhIgVxmyU
0 qid:36 1:0.014184397163120567 2:0.014184397163120567 3:4.191606726690475e-08 4:1 5:2.955082742316785e-06 6:0 7:0 8:0 9:0.0 10:5.06201191835 11:0.013333333333333334 #uPJhIgVxmyU
0 qid:6849 1:0.014184397163120567 2:0.014184397163120567 3:2.05303186613411e-07 4:1 5:1.4473874656245474e-05 6:0 7:0 8:0 9:0.0 10:6.68469505753 11:0.07142857142857142 #uPJhIgVxmyU
0 qid:4803 1:0.014184397163120567 2:0.014184397163120567 3:2.540367713145742e-07 4:1 5:1.7909592377677483e-05 6:0 7:0 8:0 9:0.0 10:6.82779590117 11:0.08333333333333333 #uPJhIgVxmyU
0 qid:4676 1:0.014184397163120567 2:0.014184397163120567 3:3.153559919767128e-07 4:1 5:2.2232597434358254e-05 6:0 7:0 8:0 9:0.0 10:6.90783860884 11:0.09090909090909091 #uPJhIgVxmyU
0 qid:4291 1:0.014184397163120567 2:0.014184397163120567 3:1.643767343800186e-07 4:1 5:1.1588559773791312e-05 6:0 7:0 8:0 9:0.0 10:6.44830627947 11:0.05555555555555555 #uPJhIgVxmyU
0 qid:39119 1:0.014184397163120567 2:0.014184397163120567 3:2.0119712288114277e-06 4:1 5:0.00014184397163120567 6:0 7:0 8:0 9:0.0 10:8.29413296996 11:0.5 #uPJhIgVxmyU
0 qid:1618 1:0.014184397163120567 2:0.014184397163120567 3:8.664820106853694e-08 4:1 5:6.108698175331854e-06 6:0 7:0 8:0 9:0.0 10:5.60855562471 11:0.023255813953488372 #uPJhIgVxmyU
0 qid:858 1:0.014184397163120567 2:0.014184397163120567 3:1.1177617937841267e-06 4:1 5:7.880220646178092e-05 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #uPJhIgVxmyU
0 qid:23906 1:0.014184397163120567 2:0.014184397163120567 3:8.982014414336731e-07 4:1 5:6.332320162107395e-05 6:0 7:0 8:0 9:0.0 10:7.7833073462 11:0.25 #uPJhIgVxmyU
0 qid:2406 1:0.014184397163120567 2:0.014184397163120567 3:2.2061088035213023e-07 4:1 5:1.555306706482518e-05 6:0 7:0 8:0 9:0.0 10:6.82779590117 11:0.08333333333333333 #uPJhIgVxmyU
0 qid:9715 1:0.014184397163120567 2:0.014184397163120567 3:2.0914461837956634e-07 4:1 5:1.4744695595759428e-05 6:0 7:0 8:0 9:0.0 10:6.75368792902 11:0.07692307692307693 #uPJhIgVxmyU
0 qid:37748 1:0.014184397163120567 2:0.014184397163120567 3:1.6225574425898612e-06 4:1 5:0.00011439029970258521 6:0 7:0 8:0 9:0.0 10:8.29413296996 11:0.5 #uPJhIgVxmyU
0 qid:4469 1:0.014184397163120567 2:0.014184397163120567 3:1.508224309453844e-07 4:1 5:1.0632981381649601e-05 6:0 7:0 8:0 9:0.0 10:5.99154787697 11:0.034482758620689655 #uPJhIgVxmyU
0 qid:62585 1:0.014184397163120567 2:0.014184397163120567 3:9.314681614867722e-07 4:1 5:6.566850538481743e-05 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #uPJhIgVxmyU
0 qid:27133 1:0.014184397163120567 2:0.014184397163120567 3:5.239508408363093e-07 4:1 5:3.693853427895981e-05 6:0 7:0 8:0 9:0.0 10:7.1955206813 11:0.125 #uPJhIgVxmyU
0 qid:18280 1:0.058823529411764705 2:0.058823529411764705 3:7.20876585928489e-05 4:1 5:0.0012254901960784314 6:0 7:0 8:0 9:0.0 10:7.44683510958 11:0.16666666666666666 #QAre2fpYsHA
0 qid:1139 1:0.058823529411764705 2:0.058823529411764705 3:1.2911222434540102e-05 4:1 5:0.00021949078138718174 6:0 7:0 8:0 9:0.0 10:5.17323755346 11:0.014925373134328358 #QAre2fpYsHA
0 qid:12000 1:0.058823529411764705 2:0.058823529411764705 3:2.6616981634282676e-05 4:1 5:0.0004524886877828055 6:0 7:0 8:0 9:0.0 10:6.75368792902 11:0.07692307692307693 #QAre2fpYsHA
0 qid:5 1:0.058823529411764705 2:0.058823529411764705 3:1.9886250646303143e-05 4:1 5:0.0003380662609871535 6:0 7:0 8:0 9:0.0 10:5.99154787697 11:0.034482758620689655 #QAre2fpYsHA
0 qid:342 1:0.25 2:0.25 3:0.002232142857142857 4:1 5:0.008928571428571428 6:0 7:0 8:0 9:0.0 10:7.31330371695 11:0.14285714285714285 #vh5ENLDvzmU
0 qid:2734 1:0.18604651162790697 2:0.18604651162790697 3:0.00012725479591512104 4:2 5:0.0006839945280437756 6:0 7:0 8:0 9:0.0 10:5.83739719714 11:0.029411764705882353 #loe9qLAycMA
0 qid:1535 1:0.09302325581395349 2:0.09302325581395349 3:5.768884081485488e-05 4:2 5:0.00062015503875969 6:0 7:0 8:0 9:0.0 10:6.13464872061 11:0.04 #loe9qLAycMA
0 qid:17559 1:0.06976744186046512 2:0.06976744186046512 3:0.00016224986479177934 4:2 5:0.002325581395348837 6:0 7:0 8:0 9:0.0 10:7.6009857894 11:0.2 #loe9qLAycMA
0 qid:1571 1:0.046511627906976744 2:0.046511627906976744 3:4.506940688660537e-05 4:2 5:0.0009689922480620155 6:0 7:0 8:0 9:0.0 10:7.44683510958 11:0.16666666666666666 #loe9qLAycMA
0 qid:1712 1:0.046511627906976744 2:0.046511627906976744 3:1.5452368075407552e-05 4:2 5:0.0003322259136212624 6:1 7:1.1561628282901595 8:1 9:1.1561628282901595 10:6.02544942864 11:0.03571428571428571 #loe9qLAycMA
0 qid:115 1:0.046511627906976744 2:0.046511627906976744 3:1.802776275464215e-05 4:2 5:0.0003875968992248062 6:1 7:1.1561628282901595 8:1 9:1.1561628282901595 10:6.82779590117 11:0.08333333333333333 #loe9qLAycMA
0 qid:2548 1:0.046511627906976744 2:0.046511627906976744 3:7.726184037703777e-05 4:2 5:0.0016611295681063121 6:0 7:0 8:0 9:0.0 10:7.7833073462 11:0.25 #loe9qLAycMA
0 qid:1624 1:0.046511627906976744 2:0.046511627906976744 3:5.381421717803626e-06 4:2 5:0.00011570056693277797 6:0 7:0 8:0 9:0.0 10:5.17323755346 11:0.014925373134328358 #loe9qLAycMA
0 qid:2399 1:0.046511627906976744 2:0.046511627906976744 3:8.28862655385846e-06 4:2 5:0.00017820547090795685 6:0 7:0 8:0 9:0.0 10:5.99154787697 11:0.034482758620689655 #loe9qLAycMA
0 qid:7726 1:0.13157894736842105 2:0.13157894736842105 3:0.0003462603878116343 4:1 5:0.002631578947368421 6:0 7:0 8:0 9:0.0 10:7.6009857894 11:0.2 #72XZOZUd-bQ
0 qid:44320 1:0.05263157894736842 2:0.05263157894736842 3:3.2977179791584215e-05 4:1 5:0.0006265664160401002 6:0 7:0 8:0 9:0.0 10:7.31330371695 11:0.14285714285714285 #72XZOZUd-bQ
0 qid:11004 1:0.05263157894736842 2:0.05263157894736842 3:6.925207756232686e-05 4:1 5:0.0013157894736842105 6:0 7:0 8:0 9:0.0 10:7.7833073462 11:0.25 #72XZOZUd-bQ
0 qid:1783 1:0.05263157894736842 2:0.05263157894736842 3:6.382679959661461e-06 4:1 5:0.00012127091923356777 6:0 7:0 8:0 9:0.0 10:5.92700935583 11:0.03225806451612903 #72XZOZUd-bQ
0 qid:1047 1:0.05263157894736842 2:0.05263157894736842 3:8.0525671584101e-06 4:1 5:0.0001529987760097919 6:0 7:0 8:0 9:0.0 10:5.60855562471 11:0.023255813953488372 #72XZOZUd-bQ
0 qid:2588 1:0.05263157894736842 2:0.05263157894736842 3:1.5920017830419968e-05 4:1 5:0.0003024803387779794 6:0 7:0 8:0 9:0.0 10:5.99154787697 11:0.034482758620689655 #72XZOZUd-bQ
